입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대
입원,J15,달리 분류되지 않은 세균성 폐렴,18,4399.0,30835.0,4832.0,5605097.0,4833799.0,771298,2019,10_19
입원,R50,기타 및 원인미상의 열,19,4363.0,11326.0,4562.0,2551471.0,2132511.0,418960,2019,10_19
입원,S42,어깨 및 위팔의 골절,20,4229.0,32760.0,5063.0,8623239.0,7065195.0,1558044,2019,10_19
입원,M51,기타 추간판장애,21,4119.0,23365.0,4754.0,3169169.0,2431950.0,737219,2019,10_19
입원,A08,바이러스성 및 기타 명시된 장감염,22,3544.0,8707.125,3801.0,2086184.5,1562643.25,279179,2019,10_19
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",23,3492.0,14828.0,3965.0,1453850.0,1154207.0,299643,2019,10_19
입원,R55,실신 및 허탈,24,3462.0,6602.0,3650.0,2518548.0,2045881.0,472667,2019,10_19
입원,R51,두통,25,3337.0,7919.0,3498.0,2344740.0,1963950.0,380790,2019,10_19
입원,J93,기흉,26,2071.125,26097.0,3490.375,15623792.875,12155079.75,3378233,2019,10_19
입원,A04,기타 세균성 장감염,27,3258.0,16354.0,3416.0,3123639.0,2593037.0,530602,2019,10_19
입원,K64,치핵 및 항문주위정맥혈전증,28,3044.0,7045.0,3091.0,3177017.0,2556406.0,620611,2019,10_19
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,29,3026.0,12885.0,3141.0,4091005.0,3330375.0,760630,2019,10_19
입원,S06,두개내손상,30,2785.0,16515.0,3225.0,5927968.0,5050734.0,877234,2019,10_19
입원,J06,다발성 및 상세불명 부위의 급성 상기도감염,31,2658.0,6808.0,2728.0,1136988.0,959858.0,177130,2019,10_19
입원,R56,달리 분류되지 않은 경련,32,2612.0,6426.0,3080.0,2781505.0,2333065.0,448440,2019,10_19
입원,I88,비특이성 림프절염,33,2610.0,12721.0,2911.0,2729231.0,2322571.0,406660,2019,10_19
입원,K29,위염 및 십이지장염,34,2586.0,6590.0,2733.0,1285489.0,1074887.0,210602,2019,10_19
입원,J02,급성 인두염,35,2439.0,9232.0,2556.0,1311161.0,991692.0,188316,2019,10_19
입원,R42,어지럼증 및 어지럼,36,2271.0,4354.0,2353.0,1247462.0,1024806.0,222656,2019,10_19
입원,G40,뇌전증,37,2254.0,12085.0,3821.0,5852560.0,5056964.0,795596,2019,10_19
입원,F32,우울에피소드,38,2071.0,55974.0,5507.0,8580784.0,6914690.0,1666094,2019,10_19
입원,J09,확인된 동물매개 또는 범유행 인플루엔자바이러스에 의한 인플루엔자,39,1334.5,5817.25,1420.75,1158577.875,969654.0,179870,2019,10_19
입원,J32,만성 부비동염,40,1925.0,6666.0,2074.0,3420019.0,2698242.0,721777,2019,10_19
입원,J45,천식,41,1791.0,10132.0,2187.0,1935021.0,1656038.0,278983,2019,10_19
입원,M54,등통증,42,1789.0,6553.0,2055.0,733547.0,582579.0,150968,2019,10_19
입원,G47,수면장애,43,1634.0,3418.0,2040.0,1309163.0,1101038.0,208125,2019,10_19
입원,G43,편두통,44,1571.0,4613.0,1725.0,1379142.0,1130815.0,248327,2019,10_19
입원,M23,무릎의 내부장애,45,1561.0,10061.0,1793.0,2310078.0,1759651.0,550427,2019,10_19
입원,K60,항문 및 직장부의 열창 및 누공,46,1502.0,4073.0,1632.0,1747433.0,1426191.0,321242,2019,10_19
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,47,1486.0,8629.0,1557.0,2043751.0,1645029.0,398722,2019,10_19
입원,R07,목구멍 및 가슴의 통증,48,1458.0,2295.0,1510.0,641352.0,525816.0,115536,2019,10_19
입원,N10,급성 세뇨관-간질신장염,49,1409.0,9397.0,1595.0,2074380.0,1648909.0,425471,2019,10_19
입원,J36,편도주위농양,50,1338.0,6796.0,1469.0,1225707.0,975155.0,250552,2019,10_19
입원,L03,연조직염,51,1332.0,10065.0,1462.0,1714771.0,1396195.0,318576,2019,10_19
입원,K61,항문 및 직장부의 농양,52,1330.0,2918.0,1429.0,1333385.0,1116335.0,217050,2019,10_19
입원,T78,달리 분류되지 않은 유해작용,53,1322.0,2391.0,1424.0,508206.0,438000.0,70206,2019,10_19
입원,K52,기타 비감염성 위장염 및 결장염,54,1302.0,4256.0,1388.0,678572.0,558894.0,119678,2019,10_19
입원,M25,달리 분류되지 않은 기타 관절장애,55,1283.0,7601.0,1394.0,1791232.0,1396190.0,395042,2019,10_19
입원,R06,호흡의 이상,56,1219.0,1798.0,1295.0,487844.0,409379.0,78465,2019,10_19
입원,B34,상세불명 부위의 바이러스감염,57,1200.0,3314.0,1241.0,757626.0,651460.0,106166,2019,10_19
입원,J40,급성인지 만성인지 명시되지 않은 기관지염,58,1191.0,6431.0,1364.0,974599.0,777265.0,197334,2019,10_19
입원,G44,기타 두통증후군,59,1185.0,3197.0,1235.0,837819.0,646981.0,190838,2019,10_19
입원,L50,두드러기,60,1150.0,2724.0,1216.0,408440.0,349123.0,59317,2019,10_19
입원,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",61,1149.0,4715.0,1214.0,963787.0,767099.0,196688,2019,10_19
입원,K59,기타 기능성 장장애,62,1145.0,2135.0,1193.0,420667.0,355204.0,65463,2019,10_19
입원,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장",63,1125.0,6720.0,1347.0,1554403.0,1195454.0,358949,2019,10_19
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",64,1121.0,4427.0,1194.0,2423115.0,1975454.0,447661,2019,10_19
입원,S32,요추 및 골반의 골절,65,1117.0,13968.0,1401.0,2939802.0,2420372.0,519430,2019,10_19
입원,G03,기타 및 상세불명의 원인에 의한 수막염,66,632.5,4980.5,843.5,1500169.0,1270489.0,229680,2019,10_19
입원,J01,급성 부비동염,67,1086.0,6010.0,1171.0,925549.0,781516.0,144033,2019,10_19
입원,M67,윤활막 및 힘줄의 기타 장애,68,1066.0,5512.0,1153.0,1069302.0,869988.0,199314,2019,10_19
입원,K50,크론병[국소성 장염],69,1047.0,9449.0,2357.0,4955143.0,4431652.0,523491,2019,10_19
입원,M24,기타 특정 관절장애,70,1022.0,7504.0,1160.0,1969164.0,1526773.0,442391,2019,10_19
입원,S61,손목 및 손의 열린상처,71,1008.0,3386.0,1042.0,780725.0,638469.0,142256,2019,10_19
입원,M65,윤활막염 및 힘줄윤활막염,72,972.0,5503.0,1042.0,801801.0,641410.0,160391,2019,10_19
입원,L04,급성 림프절염,73,941.0,5331.0,1032.0,1084407.0,915742.0,168665,2019,10_19
입원,K01,매몰치 및 매복치,74,938.0,1870.0,954.0,760220.0,601392.0,158828,2019,10_19
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,75,920.0,3843.0,1012.0,1011150.0,831026.0,180124,2019,10_19
입원,D16,골 및 관절연골의 양성 신생물,76,895.0,4609.5,970.0,1648377.0,1327045.0,321332,2019,10_19
입원,B02,대상포진,77,865.0,5441.0,914.0,976436.0,809582.0,166854,2019,10_19
입원,S01,머리의 열린상처,78,860.0,2367.0,879.0,565566.0,450289.0,115277,2019,10_19
입원,D27,난소의 양성 신생물,79,855.0,4182.0,888.0,2664468.0,2159010.0,505458,2019,10_19
입원,N20,신장 및 요관의 결석,80,854.0,1901.0,982.0,910857.0,723201.0,187656,2019,10_19
입원,F31,양극성 정동장애,81,826.0,26385.0,1839.0,4722983.0,3618414.0,1104569,2019,10_19
입원,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",82,806.0,4028.0,858.0,411508.0,324987.0,86521,2019,10_19
입원,A87,바이러스수막염,83,453.25,3854.5,515.75,941304.0,782870.0,158434,2019,10_19
입원,S53,"팔꿈치의 관절 및 인대의 탈구, 염좌 및 긴장",84,796.0,5670.0,1027.0,1012326.0,812510.0,199816,2019,10_19
입원,H81,전정기능의 장애,85,794.0,2641.0,846.0,583071.0,457842.0,125229,2019,10_19
입원,S80,아래다리의 표재성 손상,86,774.0,3095.0,798.0,444837.0,365167.0,79670,2019,10_19
입원,K21,위-식도역류병,87,768.0,3206.0,830.0,719335.0,594275.0,125060,2019,10_19
입원,R11,구역 및 구토,88,759.0,2162.0,821.0,484148.0,409058.0,75090,2019,10_19
입원,E34,기타 내분비장애,89,757.0,1917.0,829.0,595756.0,544029.0,51727,2019,10_19
입원,I47,발작성 빈맥,90,750.0,2279.0,1058.0,3719364.0,3458853.0,260511,2019,10_19
입원,B01,수두,91,633.75,3933.5,650.0,1042344.875,930136.375,111886,2019,10_19
입원,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,92,721.0,5924.0,807.0,801114.0,646778.0,154336,2019,10_19
입원,S00,머리의 표재성 손상,93,702.0,1623.0,712.0,348017.0,289037.0,58980,2019,10_19
입원,K92,소화계통의 기타 질환,93,702.0,1761.0,745.0,622855.0,507264.0,115591,2019,10_19
입원,E11,2형 당뇨병,95,695.0,5016.0,786.0,1259531.0,1048123.0,211408,2019,10_19
입원,M21,사지의 기타 후천변형,96,693.0,4548.0,818.0,1844530.0,1576547.0,267983,2019,10_19
입원,N39,비뇨계통의 기타 장애,97,671.0,2831.0,707.0,641856.0,520315.0,121541,2019,10_19
입원,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,98,652.0,4647.0,756.0,997754.0,828438.0,169316,2019,10_19
입원,M79,달리 분류되지 않은 기타 연조직장애,99,635.0,2754.0,690.0,454874.0,368907.0,85967,2019,10_19
입원,T81,달리 분류되지 않은 처치의 합병증,100,631.0,4122.0,710.0,935802.0,764364.0,171438,2019,10_19
입원,R61,다한증,101,630.0,1140.0,647.0,1128854.0,908756.0,220098,2019,10_19
입원,K40,사타구니탈장,102,628.0,1548.0,638.0,1160285.0,1012360.0,147925,2019,10_19
입원,R00,심장박동의 이상,103,624.0,1024.0,668.0,355871.0,299351.0,56520,2019,10_19
입원,H02,눈꺼풀의 기타 장애,104,601.0,996.0,618.0,689252.0,613128.0,76124,2019,10_19
입원,D24,유방의 양성 신생물,105,592.0,1207.0,623.0,398516.0,306493.0,92023,2019,10_19
입원,Q18,얼굴 및 목의 기타 선천기형,106,588.0,2175.0,646.0,653193.0,542444.0,110749,2019,10_19
입원,J00,급성 비인두염[감기],107,579.0,1117.0,595.0,152617.0,128498.0,24119,2019,10_19
입원,J30,혈관운동성 및 알레르기성 비염,108,569.0,1651.0,585.0,341678.0,289199.0,52479,2019,10_19
입원,M93,기타 골연골병증,109,562.0,4111.0,696.0,1067415.0,882429.0,184986,2019,10_19
입원,E23,뇌하수체의 기능저하 및 기타 장애,110,557.0,1493.0,607.0,625982.0,565347.0,60635,2019,10_19
입원,I86,기타 부위의 정맥류,111,551.0,1648.0,576.0,1075843.0,882427.0,193416,2019,10_19
입원,H66,화농성 및 상세불명의 중이염,112,544.0,2480.0,590.0,782837.0,661898.0,120939,2019,10_19
입원,B08,달리 분류되지 않은 피부 및 점막병변이 특징인 기타 바이러스감염,113,543.0,2967.0,565.0,520836.0,470318.0,50518,2019,10_19
입원,S86,아래다리 부위의 근육 및 힘줄의 손상,114,542.0,5679.0,621.0,954714.0,753985.0,200729,2019,10_19
입원,L75,아포크린땀샘장애,115,539.0,1765.0,549.0,502535.0,402003.0,100532,2019,10_19
입원,E10,1형 당뇨병,116,529.0,4246.0,682.0,1045705.0,875782.0,169923,2019,10_19
입원,M41,척주측만증,117,528.0,5393.0,816.75,4177834.0,3611090.0,566744,2019,10_19
입원,L60,손발톱장애,118,527.0,1948.0,565.0,341746.0,281417.0,60329,2019,10_19
입원,D21,결합조직 및 기타 연조직의 기타 양성 신생물,119,525.0,2256.0,550.0,576219.0,464598.0,111621,2019,10_19
입원,K58,과민대장증후군,120,513.0,1887.0,536.0,357427.0,289311.0,68116,2019,10_19
입원,S72,대퇴골의 골절,121,512.0,7444.0,718.0,2048868.0,1669365.0,379503,2019,10_19
입원,N73,기타 여성골반염증질환,122,510.0,3021.0,559.0,692677.0,526648.0,166029,2019,10_19
입원,S96,발목 및 발 부위의 근육 및 힘줄의 손상,123,507.0,4035.0,545.0,704016.0,560722.0,143294,2019,10_19
입원,M62,근육의 기타 장애,124,504.0,2937.0,554.0,645779.0,508590.0,137189,2019,10_19
입원,K11,침샘의 질환,124,504.0,1761.0,529.0,538584.0,442227.0,96357,2019,10_19
입원,N62,유방의 비대,126,502.0,1005.0,508.0,726478.0,569583.0,156895,2019,10_19
입원,F20,조현병,127,494.0,30833.0,2344.0,3669180.0,2971394.0,697786,2019,10_19
입원,K57,장의 게실병,128,483.0,2632.0,520.0,651452.0,514911.0,136541,2019,10_19
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",129,479.0,1661.0,517.0,502464.0,420636.0,81828,2019,10_19
입원,S60,손목 및 손의 표재성 손상,130,471.0,856.0,476.0,156674.0,133687.0,22987,2019,10_19
입원,S30,"복부, 아래등 및 골반의 표재성 손상",131,468.0,1413.0,485.0,317940.0,261255.0,56685,2019,10_19
입원,S81,아래다리의 열린상처,132,464.0,2838.0,498.0,517629.0,424858.0,92771,2019,10_19
입원,S22,"늑골, 흉골 및 흉추의 골절",133,455.0,5059.0,527.0,830802.0,677108.0,153694,2019,10_19
입원,Q10,"눈꺼풀, 눈물기관 및 안와의 선천기형",134,454.0,783.0,463.0,549748.0,495218.0,54530,2019,10_19
입원,S90,발목 및 발의 표재성 손상,135,442.0,1214.0,445.0,189732.0,158463.0,31269,2019,10_19
입원,N94,여성생식기관 및 월경주기와 관련된 통증 및 기타 병태,136,433.0,556.0,459.0,107425.0,87424.0,20001,2019,10_19
입원,C91,림프성 백혈병,136,433.0,20865.0,2324.0,14563400.0,13398583.0,1164817,2019,10_19
입원,K75,기타 염증성 간질환,138,430.0,2509.0,473.0,679798.0,552799.0,126999,2019,10_19
입원,K37,상세불명의 충수염,139,428.0,1708.5,434.0,971292.0,789613.0,140657,2019,10_19
입원,M92,기타 연소성 골연골증,140,426.0,3154.0,493.0,496112.0,399914.0,96198,2019,10_19
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,141,424.0,2646.0,468.0,587449.0,453977.0,133472,2019,10_19
입원,L05,모소낭,142,423.0,2270.0,465.0,496682.0,377839.0,118843,2019,10_19
입원,F41,기타 불안장애,142,423.0,3889.0,1025.0,552702.0,445042.0,107660,2019,10_19
입원,D69,자반 및 기타 출혈성 병태,144,422.0,2785.0,699.0,1275687.0,1119753.0,155934,2019,10_19
입원,G80,뇌성마비,145,420.0,21765.0,6678.0,4043086.0,3637015.0,406071,2019,10_19
입원,T50,"이뇨제 및 기타 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독",145,420.0,966.0,464.0,351223.0,290626.0,60597,2019,10_19
입원,M77,기타 골부착부병증,147,418.0,2327.0,453.0,381079.0,299287.0,81792,2019,10_19
입원,M22,무릎뼈의 장애,148,408.0,2352.0,479.0,564023.0,435138.0,128885,2019,10_19
입원,G51,안면신경장애,149,405.0,1601.0,451.0,470371.0,387847.0,82524,2019,10_19
입원,J21,급성 세기관지염,149,405.0,2011.0,446.0,304168.0,256325.0,47843,2019,10_19
입원,J31,"만성 비염, 비인두염 및 인두염",151,404.0,1055.0,421.0,382171.0,315239.0,66932,2019,10_19
입원,J98,기타 호흡장애,151,404.0,1908.0,442.0,765736.0,619629.0,146107,2019,10_19
입원,M84,골연속성의 장애,153,399.0,3241.0,456.0,818581.0,657502.0,161079,2019,10_19
입원,R04,기도출혈,154,396.0,870.0,413.0,332648.0,284993.0,47655,2019,10_19
입원,L72,피부 및 피하조직의 모낭낭,155,392.0,1430.0,413.0,370011.0,300568.0,69443,2019,10_19
입원,B27,감염성 단핵구증,156,390.0,2643.0,422.0,656922.0,538456.0,118466,2019,10_19
입원,R31,상세불명의 혈뇨,156,390.0,1533.0,411.0,623057.0,533182.0,89875,2019,10_19
입원,O80,단일자연분만,158,388.0,1282.0,395.0,598839.0,588944.0,9895,2019,10_19
입원,T23,손목 및 손의 화상 및 부식,159,385.0,1792.0,424.0,427453.0,369392.0,58061,2019,10_19
입원,F43,심한 스트레스에 대한 반응 및 적응장애,160,383.0,5907.0,652.0,1013948.0,818366.0,195582,2019,10_19
입원,K85,급성 췌장염,161,378.0,3305.0,508.0,992709.0,831127.0,161582,2019,10_19
입원,S91,발목 및 발의 열린상처,162,376.0,2131.0,391.0,382428.0,308619.0,73809,2019,10_19
입원,N44,고환의 염전,162,376.0,1295.0,410.0,824925.0,725782.0,99143,2019,10_19
입원,D23,피부의 기타 양성 신생물,162,376.0,1124.0,391.0,300535.0,249970.0,50565,2019,10_19
입원,E86,용적고갈,165,368.0,1145.0,383.0,212256.0,182979.0,29277,2019,10_19
입원,D17,양성 지방종성 신생물,165,368.0,1533.0,386.0,393485.0,319282.0,74203,2019,10_19
입원,L02,"피부의 농양, 종기 및 큰종기",167,363.0,2552.0,404.0,513139.0,410941.0,102198,2019,10_19
입원,A49,상세불명 부위의 세균감염,168,362.0,2062.0,407.0,343723.0,294503.0,49220,2019,10_19
입원,M75,어깨병변,169,356.0,1863.0,402.0,330471.0,252389.0,78082,2019,10_19
입원,M76,발을 제외한 다리의 골부착부병증,170,353.0,2461.0,399.0,246690.0,197448.0,49242,2019,10_19
입원,J39,상기도의 기타 질환,171,344.0,1400.0,367.0,330144.0,274583.0,55561,2019,10_19
입원,K51,궤양성 대장염,171,344.0,3224.0,634.0,1293823.0,1146046.0,147777,2019,10_19
입원,I67,기타 뇌혈관질환,173,343.0,4141.0,620.0,2297852.0,2067098.0,230754,2019,10_19
입원,N45,고환염 및 부고환염,174,338.0,1359.0,367.0,269229.0,223504.0,45725,2019,10_19
입원,M94,연골의 기타 장애,175,336.0,1119.0,372.0,251117.0,207173.0,43944,2019,10_19
입원,B17,기타 급성 바이러스간염,176,333.0,1986.0,354.0,523419.0,421946.0,101473,2019,10_19
입원,M20,손가락 및 발가락의 후천변형,177,331.0,2908.0,422.0,730933.0,578093.0,152840,2019,10_19
입원,N30,방광염,178,327.0,1319.0,343.0,249884.0,207869.0,42015,2019,10_19
입원,J04,급성 후두염 및 기관염,178,327.0,1338.0,340.0,214221.0,179212.0,35009,2019,10_19
입원,I95,저혈압,180,325.0,761.0,331.0,251454.0,203589.0,47865,2019,10_19
입원,T14,상세불명의 신체부위의 손상,181,318.0,1270.0,324.0,251551.0,206935.0,44616,2019,10_19
입원,K09,달리 분류되지 않은 구강영역의 낭,182,316.0,1009.0,321.0,418199.0,346812.0,71387,2019,10_19
입원,F90,운동과다장애,183,311.0,16176.0,1185.0,1905668.0,1612500.0,293168,2019,10_19
입원,D18,모든 부위의 혈관종 및 림프관종,184,310.0,1601.0,356.0,561214.0,454589.0,106625,2019,10_19
입원,S05,눈 및 안와의 손상,185,307.0,942.0,317.0,221778.0,185071.0,36707,2019,10_19
입원,J12,달리 분류되지 않은 바이러스폐렴,186,306.0,2238.0,331.0,533375.0,463926.0,69449,2019,10_19
입원,T39,"비아편유사진통제, 해열제 및 항류마티스제에 의한 중독",187,304.0,983.0,326.0,347328.0,293001.0,54327,2019,10_19
입원,H65,비화농성 중이염,187,304.0,839.0,335.0,299288.0,259543.0,39745,2019,10_19
입원,H33,망막박리 및 망막열공,187,304.0,1355.0,396.0,930556.0,767736.0,162820,2019,10_19
입원,K36,기타 충수염,190,302.0,1225.0,305.0,733132.0,628612.0,104520,2019,10_19
입원,K80,담석증,191,293.0,2029.0,365.0,1197128.0,920628.0,276500,2019,10_19
입원,H91,기타 청력소실,192,286.0,1607.0,307.0,1067018.0,875251.0,191767,2019,10_19
입원,M50,경추간판장애,193,281.0,1353.0,298.0,152765.0,116352.0,36413,2019,10_19
입원,A02,기타 살모넬라감염,194,280.0,1724.0,293.0,390406.0,341151.0,49255,2019,10_19
입원,Q67,"머리, 얼굴, 척추 및 흉부의 선천성 근골격변형",195,278.0,2070.0,315.0,1655056.0,1407153.0,247903,2019,10_19
입원,T25,발목 및 발의 화상 및 부식,196,272.0,2410.0,315.0,564864.0,479937.0,84927,2019,10_19
입원,S73,"고관절의 관절 및 인대의 탈구, 염좌 및 긴장",197,271.0,1280.0,284.0,132493.0,107254.0,25239,2019,10_19
입원,C71,뇌의 악성 신생물,198,269.0,12388.0,1687.0,6365192.0,5710940.0,654252,2019,10_19
입원,K00,치아의 발육 및 맹출 장애,198,269.0,542.0,283.0,184329.0,156850.0,27479,2019,10_19
입원,S56,아래팔 부위의 근육 및 힘줄의 손상,200,266.0,1765.0,288.0,436338.0,351073.0,85265,2019,10_19
입원,D22,멜라닌세포모반,201,265.0,790.0,344.0,321415.0,277746.0,43669,2019,10_19
입원,E14,상세불명의 당뇨병,202,260.0,1882.0,292.0,729152.0,595868.0,133284,2019,10_19
입원,K76,간의 기타 질환,203,251.0,842.0,273.0,230178.0,190200.0,39978,2019,10_19
입원,S70,엉덩이 및 대퇴의 표재성 손상,204,250.0,981.0,257.0,164997.0,132985.0,32012,2019,10_19
입원,L20,아토피성 피부염,205,248.0,1467.0,317.0,264098.0,224574.0,39524,2019,10_19
입원,S20,흉부의 표재성 손상,205,248.0,705.0,252.0,114393.0,93285.0,21108,2019,10_19
입원,T58,일산화탄소의 독성효과,207,247.0,695.0,270.0,377157.0,296184.0,80973,2019,10_19
입원,S50,아래팔의 표재성 손상,208,246.0,533.0,250.0,91685.0,78214.0,13471,2019,10_19
입원,Q17,귀의 기타 선천기형,209,241.0,2339.0,285.0,1249361.0,1111949.0,137412,2019,10_19
입원,J33,코폴립,210,238.0,792.0,254.0,493249.0,392480.0,100769,2019,10_19
입원,F10,알코올사용에 의한 정신 및 행동 장애,211,236.0,1649.0,289.0,232169.0,178544.0,53625,2019,10_19
입원,N04,신증후군,212,235.0,2333.0,356.0,656801.0,567639.0,89162,2019,10_19
입원,F91,행동장애,213,234.0,12299.0,657.0,1293057.0,1060877.0,232180,2019,10_19
입원,Q55,남성생식기관의 기타 선천기형,214,233.0,863.0,253.0,406798.0,357746.0,49052,2019,10_19
입원,F33,재발성 우울장애,214,233.0,6178.0,484.0,931174.0,735010.0,196164,2019,10_19
입원,I83,하지의 정맥류,216,230.0,370.0,240.0,113699.0,90397.0,23302,2019,10_19
입원,H50,기타 사시,217,226.0,401.0,239.0,260568.0,229291.0,31277,2019,10_19
입원,S51,아래팔의 열린상처,218,222.0,840.0,228.0,203996.0,162824.0,41172,2019,10_19
입원,B15,급성 A형간염,219,218.0,1676.0,235.0,489076.0,404002.0,85074,2019,10_19
입원,Q21,심장중격의 선천기형,219,218.0,1700.0,285.0,2731950.0,2546098.0,185852,2019,10_19
입원,K31,위 및 십이지장의 기타 질환,221,217.0,542.0,232.0,170451.0,137508.0,32943,2019,10_19
입원,J05,급성 폐색성 후두염[크룹] 및 후두개염,222,212.0,981.0,225.0,166705.0,145461.0,21244,2019,10_19
입원,I49,기타 심장부정맥,222,212.0,913.0,245.0,833363.0,758543.0,74820,2019,10_19
입원,J13,폐렴연쇄알균에 의한 폐렴,224,211.0,1133.0,252.0,194508.0,171948.0,22560,2019,10_19
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,225,209.0,3789.0,714.0,1709847.0,1581103.0,128744,2019,10_19
입원,D50,철결핍빈혈,226,206.0,681.0,223.0,176787.0,150226.0,26561,2019,10_19
입원,T42,"항뇌전증제, 진정제-수면제 및 항파킨슨제에 의한 중독",227,205.0,550.0,226.0,217567.0,175968.0,41599,2019,10_19
입원,B00,헤르페스바이러스[단순헤르페스] 감염,228,204.0,1156.0,218.0,229870.0,195609.0,34261,2019,10_19
입원,E05,갑상선독증[갑상선기능항진증],229,201.0,1313.0,240.0,373207.0,295327.0,77880,2019,10_19
입원,T31,포함된 신체표면의 정도에 따라 분류된 화상,230,200.0,2508.0,277.0,924343.0,773103.0,151240,2019,10_19
입원,K22,식도의 기타 질환,231,196.0,639.0,217.0,224505.0,178887.0,45618,2019,10_19
입원,M43,기타 변형성 등병증,232,195.0,1111.0,218.0,193300.0,155409.0,37891,2019,10_19
입원,N93,기타 이상 자궁 및 질 출혈,233,194.0,459.0,201.0,126090.0,102198.0,23892,2019,10_19
입원,S64,손목 및 손 부위의 신경의 손상,234,193.0,1099.0,200.0,282505.0,224455.0,58050,2019,10_19
입원,G71,근육의 원발성 장애,235,192.0,3968.0,597.0,1238761.0,1104123.0,134638,2019,10_19
입원,H90,전음성 및 감각신경성 청력소실,236,190.0,741.0,222.0,1329921.0,1047925.0,281996,2019,10_19
입원,G82,하반신마비 및 사지마비,237,187.0,19678.0,2436.0,3298611.0,2787405.0,511206,2019,10_19
입원,M32,전신홍반루푸스,237,187.0,3519.5,380.0,1103660.0,962775.0,140885,2019,10_19
입원,Q85,달리 분류되지 않은 모반증,239,186.0,1739.0,455.0,700118.0,618429.0,81689,2019,10_19
입원,G93,뇌의 기타 장애,240,183.0,4298.0,405.0,1657342.0,1393236.0,264106,2019,10_19
입원,T00,여러 신체부위를 침범한 표재성 손상,241,182.0,707.0,184.0,211087.0,162656.0,48431,2019,10_19
입원,K02,치아우식,242,181.0,328.0,191.0,134733.0,120300.0,14433,2019,10_19
입원,F29,상세불명의 비기질성 정신병,242,181.0,7241.0,335.0,857185.0,667797.0,189388,2019,10_19
입원,N13,폐색성 및 역류성 요로병증,244,180.0,977.0,258.0,490719.0,402928.0,87791,2019,10_19
입원,C92,골수성 백혈병,245,176.0,10872.0,862.0,8095898.0,7457435.0,638463,2019,10_19
입원,K65,복막염,245,176.0,1711.0,206.0,685400.0,550945.0,134455,2019,10_19
입원,C73,갑상선의 악성 신생물,245,176.0,1218.0,240.0,647744.0,539775.0,107969,2019,10_19
입원,N63,유방의 상세불명의 덩이,248,175.0,320.0,182.0,87835.0,68939.0,18896,2019,10_19
입원,M19,기타 관절증,248,175.0,1505.0,199.0,217978.0,170779.0,47199,2019,10_19
입원,M72,섬유모세포장애,250,174.0,1533.0,199.0,287877.0,231052.0,56825,2019,10_19
입원,R80,고립된 단백뇨,251,173.0,565.0,180.0,193006.0,158359.0,34647,2019,10_19
입원,R62,기대되는 정상 생리학적 발달의 결여,252,171.0,1904.0,838.0,367062.0,334605.0,32457,2019,10_19
입원,Z94,이식된 기관 및 조직의 상태,253,170.0,3050.0,328.0,2953849.0,2692104.0,261745,2019,10_19
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,254,169.0,442.0,177.0,133018.0,109492.0,23526,2019,10_19
입원,A05,달리 분류되지 않은 기타 세균성 음식매개중독,255,167.0,970.0,181.0,173235.0,145173.0,28062,2019,10_19
입원,M86,골수염,256,166.0,2772.0,199.0,699261.0,595884.0,103377,2019,10_19
입원,M47,척추증,257,163.0,1052.0,181.0,109250.0,84313.0,24937,2019,10_19
입원,M85,골밀도 및 구조의 기타 장애,257,163.0,998.0,188.0,370180.0,293986.0,76194,2019,10_19
입원,K66,복막의 기타 장애,259,162.0,709.0,172.0,464933.25,398176.25,54630,2019,10_19
입원,T21,몸통의 화상 및 부식,259,162.0,1266.0,179.0,301155.0,254879.0,46276,2019,10_19
입원,T88,달리 분류되지 않은 외과적 및 내과적 치료의 기타 합병증,259,162.0,475.0,170.0,109492.0,88386.0,21106,2019,10_19
입원,N18,만성 신장병,259,162.0,2324.0,299.0,1418928.0,1258374.0,160554,2019,10_19
입원,H26,기타 백내장,263,160.0,278.0,201.0,252606.0,211443.0,41163,2019,10_19
입원,J46,천식지속상태,263,160.0,1706.0,197.0,262492.0,222883.0,39609,2019,10_19
입원,D48,기타 및 상세불명 부위의 행동양식 불명 또는 미상의 신생물,265,158.0,1029.0,225.0,486002.0,430310.0,55692,2019,10_19
입원,K12,구내염 및 관련 병변,265,158.0,749.0,165.0,144530.0,118647.0,25883,2019,10_19
