입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,E03,기타 갑상선기능저하증,319,264,7751,539,801519,591984,209535,2019,80_,내원일수
입원,E03,기타 갑상선기능저하증,312,290,7866,606,849131,632244,216887,2021,80_,내원일수
입원,E04,기타 비독성 고이터,83,4186,7766,4634,3027573,2114081,913492,2021,50_59,환자수
입원,E04,기타 비독성 고이터,78,4032,7153,4425,2716619,1937165,779454,2022,50_59,환자수
입원,E04,기타 비독성 고이터,83,4186,7766,4634,3027573,2114081,913492,2021,50_59,청구건수
입원,E04,기타 비독성 고이터,78,4032,7153,4425,2716619,1937165,779454,2022,50_59,청구건수
입원,E07,갑상선의 기타 장애,499,222,534,234,218917,157608,61309,2019,50_59,내원일수
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,환자수
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,내원일수
입원,E10,1형 당뇨병,229,512,42720,1775,3509102,2606389,902713,2019,80_,내원일수
입원,E10,1형 당뇨병,332,414,22000,1139,2401978,1843736,558242,2020,70_79,내원일수
입원,E10,1형 당뇨병,271,387,33232,1408,2924414,2150181,774233,2020,80_,내원일수
입원,E10,1형 당뇨병,351,353,18294,1035,2216843,1702450,514393,2021,70_79,내원일수
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_,내원일수
입원,E10,1형 당뇨병,309,332,18898,1012,1953053,1453614,499439,2022,80_,내원일수
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,청구건수
입원,E10,1형 당뇨병,229,512,42720,1775,3509102,2606389,902713,2019,80_,청구건수
입원,E10,1형 당뇨병,332,414,22000,1139,2401978,1843736,558242,2020,70_79,청구건수
입원,E10,1형 당뇨병,271,387,33232,1408,2924414,2150181,774233,2020,80_,청구건수
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_,청구건수
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,요양급여비용총액
입원,E10,1형 당뇨병,229,512,42720,1775,3509102,2606389,902713,2019,80_,요양급여비용총액
입원,E10,1형 당뇨병,332,414,22000,1139,2401978,1843736,558242,2020,70_79,요양급여비용총액
입원,E10,1형 당뇨병,271,387,33232,1408,2924414,2150181,774233,2020,80_,요양급여비용총액
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_,요양급여비용총액
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,보험자부담금
입원,E10,1형 당뇨병,229,512,42720,1775,3509102,2606389,902713,2019,80_,보험자부담금
입원,E10,1형 당뇨병,332,414,22000,1139,2401978,1843736,558242,2020,70_79,보험자부담금
입원,E10,1형 당뇨병,271,387,33232,1408,2924414,2150181,774233,2020,80_,보험자부담금
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_,보험자부담금
입원,E10,1형 당뇨병,286,578,31816,1618,3009101,2266467,742634,2019,70_79,환자부담금
입원,E10,1형 당뇨병,229,512,42720,1775,3509102,2606389,902713,2019,80_,환자부담금
입원,E10,1형 당뇨병,271,387,33232,1408,2924414,2150181,774233,2020,80_,환자부담금
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_,환자부담금
입원,E13,기타 명시된 당뇨병,497,152,1564,191,399577,308164,91413,2020,40_49,환자수
입원,E14,상세불명의 당뇨병,57,3867,156955,8852,16669236,12489481,4179755,2019,80_,내원일수
입원,E16,췌장내분비의 기타 장애,100,2675,10535,3140,2306169,1771452,534717,2019,70_79,내원일수
입원,E16,췌장내분비의 기타 장애,84,2454,13330,3001,2688945,2052259,636686,2019,80_,내원일수
입원,E16,췌장내분비의 기타 장애,81,2438,13506,3014,2766677,2100722,665955,2020,80_,내원일수
입원,E16,췌장내분비의 기타 장애,77,2467,12376,3092,2900993,2211928,689065,2021,80_,내원일수
입원,E16,췌장내분비의 기타 장애,80,2833,13277,3447,3572736,2719023,853713,2022,80_,내원일수
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_,내원일수
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_,청구건수
입원,E16,췌장내분비의 기타 장애,80,2833,13277,3447,3572736,2719023,853713,2022,80_,요양급여비용총액
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_,요양급여비용총액
입원,E16,췌장내분비의 기타 장애,80,2833,13277,3447,3572736,2719023,853713,2022,80_,보험자부담금
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_,보험자부담금
입원,E16,췌장내분비의 기타 장애,80,2833,13277,3447,3572736,2719023,853713,2022,80_,환자부담금
입원,E16,췌장내분비의 기타 장애,80,3282,16274,4050,4531593,3447318,1084275,2023,80_,환자부담금
입원,E22,뇌하수체의 기능항진,128,593,832,621,315376,294182,21194,2019,0_9,청구건수
입원,E22,뇌하수체의 기능항진,107,670,981,707,422478,393001,29477,2020,0_9,청구건수
입원,E23,뇌하수체의 기능저하 및 기타 장애,65,1783,4719,2099,2133385,1964521,168864,2023,0_9,환자부담금
입원,E30,달리 분류되지 않은 사춘기의 장애,81,1018,1799,1067,636163,586639,49524,2020,0_9,내원일수
입원,E30,달리 분류되지 않은 사춘기의 장애,81,1018,1799,1067,636163,586639,49524,2020,0_9,요양급여비용총액
입원,E30,달리 분류되지 않은 사춘기의 장애,81,1018,1799,1067,636163,586639,49524,2020,0_9,보험자부담금
입원,E30,달리 분류되지 않은 사춘기의 장애,81,1018,1799,1067,636163,586639,49524,2020,0_9,환자부담금
입원,E34,기타 내분비장애,50,2775,6805,2932,2552421,2230427,321994,2023,0_9,환자부담금
입원,E71,측쇄아미노산 및 지방산 대사장애,417,53,839,157,430146,395195,34951,2020,0_9,요양급여비용총액
입원,E71,측쇄아미노산 및 지방산 대사장애,417,53,839,157,430146,395195,34951,2020,0_9,환자부담금
입원,E74,탄수화물대사의 기타 장애,484,44,721,224,1622971,1483902,139069,2023,10_19,요양급여비용총액
입원,E74,탄수화물대사의 기타 장애,484,44,721,224,1622971,1483902,139069,2023,10_19,보험자부담금
입원,E74,탄수화물대사의 기타 장애,484,44,721,224,1622971,1483902,139069,2023,10_19,환자부담금
입원,E83,무기질대사장애,394,68,624,208,423821,405830,17991,2019,0_9,연도
입원,E86,용적고갈,58,2524,8787,2690,1485506,1344896,140610,2019,0_9,환자수
입원,E86,용적고갈,50,1841,4552,2024,895186,801163,94023,2020,0_9,환자수
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9,환자수
입원,E86,용적고갈,53,2516,6494,2705,1533183,1393196,139987,2023,0_9,환자수
입원,E86,용적고갈,58,2524,8787,2690,1485506,1344896,140610,2019,0_9,내원일수
입원,E86,용적고갈,139,1108,8287,1273,1436163,1098107,338056,2019,80_,내원일수
입원,E86,용적고갈,145,1031,5824,1173,1141161,878151,263010,2020,80_,내원일수
입원,E86,용적고갈,149,1001,5094,1268,1227087,915149,311938,2021,80_,내원일수
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9,내원일수
입원,E86,용적고갈,53,2516,6494,2705,1533183,1393196,139987,2023,0_9,내원일수
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_,내원일수
입원,E86,용적고갈,58,2524,8787,2690,1485506,1344896,140610,2019,0_9,청구건수
입원,E86,용적고갈,50,1841,4552,2024,895186,801163,94023,2020,0_9,청구건수
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9,청구건수
입원,E86,용적고갈,53,2516,6494,2705,1533183,1393196,139987,2023,0_9,청구건수
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_,청구건수
입원,E86,용적고갈,58,2524,8787,2690,1485506,1344896,140610,2019,0_9,요양급여비용총액
입원,E86,용적고갈,139,1108,8287,1273,1436163,1098107,338056,2019,80_,요양급여비용총액
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9,요양급여비용총액
입원,E86,용적고갈,53,2516,6494,2705,1533183,1393196,139987,2023,0_9,요양급여비용총액
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_,요양급여비용총액
입원,E86,용적고갈,58,2524,8787,2690,1485506,1344896,140610,2019,0_9,보험자부담금
입원,E86,용적고갈,139,1108,8287,1273,1436163,1098107,338056,2019,80_,보험자부담금
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9,보험자부담금
입원,E86,용적고갈,53,2516,6494,2705,1533183,1393196,139987,2023,0_9,보험자부담금
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_,보험자부담금
입원,E86,용적고갈,139,1108,8287,1273,1436163,1098107,338056,2019,80_,환자부담금
입원,E86,용적고갈,149,1001,5094,1268,1227087,915149,311938,2021,80_,환자부담금
입원,E86,용적고갈,155,1032,4762,1180,1261089,948510,312579,2022,80_,환자부담금
입원,E86,용적고갈,148,1361,6023,1527,1561343,1161306,400037,2023,80_,환자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,환자수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,환자수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",40,5264,59002,6919,13702010,10555979,3146031,2019,80_,내원일수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",39,5445,65555,7648,15420552,11905628,3514924,2020,80_,내원일수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",41,5622,65940,8008,17434198,13393800,4040398,2021,80_,내원일수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,내원일수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,내원일수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",39,5445,65555,7648,15420552,11905628,3514924,2020,80_,청구건수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",41,5622,65940,8008,17434198,13393800,4040398,2021,80_,청구건수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,청구건수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,청구건수
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",39,5445,65555,7648,15420552,11905628,3514924,2020,80_,요양급여비용총액
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",41,5622,65940,8008,17434198,13393800,4040398,2021,80_,요양급여비용총액
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,요양급여비용총액
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,요양급여비용총액
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",39,5445,65555,7648,15420552,11905628,3514924,2020,80_,보험자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",41,5622,65940,8008,17434198,13393800,4040398,2021,80_,보험자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,보험자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,보험자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",39,5445,65555,7648,15420552,11905628,3514924,2020,80_,환자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",41,5622,65940,8008,17434198,13393800,4040398,2021,80_,환자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",37,6497,71285,9302,19249843,14795220,4454623,2022,80_,환자부담금
입원,E87,"수분, 전해질 및 산-염기균형의 기타 장애",38,7699,77081,10684,24551227,18931207,5620020,2023,80_,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,환자수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92714,16674592,626292,1279893227,949204709,330688518,2019,80_,내원일수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92196,17844604,668412,1437502415,1070293667,367208748,2020,80_,내원일수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,91724,17598685,667047,1442660223,1077299639,365360584,2021,80_,내원일수
입원,F00,알츠하이머병에서의 치매(G30.-+),2,98115,16932781,746911,1399048267,1050161788,348886479,2022,80_,내원일수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,내원일수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92196,17844604,668412,1437502415,1070293667,367208748,2020,80_,청구건수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,91724,17598685,667047,1442660223,1077299639,365360584,2021,80_,청구건수
입원,F00,알츠하이머병에서의 치매(G30.-+),2,98115,16932781,746911,1399048267,1050161788,348886479,2022,80_,청구건수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,청구건수
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92196,17844604,668412,1437502415,1070293667,367208748,2020,80_,요양급여비용총액
입원,F00,알츠하이머병에서의 치매(G30.-+),1,91724,17598685,667047,1442660223,1077299639,365360584,2021,80_,요양급여비용총액
입원,F00,알츠하이머병에서의 치매(G30.-+),2,98115,16932781,746911,1399048267,1050161788,348886479,2022,80_,요양급여비용총액
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,요양급여비용총액
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92196,17844604,668412,1437502415,1070293667,367208748,2020,80_,보험자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,91724,17598685,667047,1442660223,1077299639,365360584,2021,80_,보험자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),2,98115,16932781,746911,1399048267,1050161788,348886479,2022,80_,보험자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,보험자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92714,16674592,626292,1279893227,949204709,330688518,2019,80_,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,92196,17844604,668412,1437502415,1070293667,367208748,2020,80_,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,91724,17598685,667047,1442660223,1077299639,365360584,2021,80_,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),2,98115,16932781,746911,1399048267,1050161788,348886479,2022,80_,환자부담금
입원,F00,알츠하이머병에서의 치매(G30.-+),1,102055,16985825,692476,1453792273,1091814609,361977664,2023,80_,환자부담금
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,환자수
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,내원일수
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,청구건수
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,요양급여비용총액
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,보험자부담금
입원,F01,혈관성 치매,32,6094,861794,32714,67598127,50210055,17388072,2019,80_,환자부담금
입원,F02,달리 분류된 기타 질환에서의 치매,321,294,26407,1234,2420389,1905798,514591,2022,80_,청구건수
입원,F02,달리 분류된 기타 질환에서의 치매,336,333,27859,1310,2828974,2229991,598983,2023,80_,청구건수
입원,F02,달리 분류된 기타 질환에서의 치매,336,333,27859,1310,2828974,2229991,598983,2023,80_,요양급여비용총액
입원,F02,달리 분류된 기타 질환에서의 치매,336,333,27859,1310,2828974,2229991,598983,2023,80_,보험자부담금
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,환자수
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,내원일수
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,청구건수
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,요양급여비용총액
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,보험자부담금
입원,F06,"뇌손상, 뇌기능이상 및 신체질환에 의한 기타 정신장애",100,1850,180090,7232,13813356,10122493,3690863,2019,80_,환자부담금
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,377,302,895,313,225353,174755,50598,2019,40_49,환자수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,414,61,157,62,51750,42988,8762,2020,10_19,환자수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,389,66,123,73,43144,35794,7350,2021,10_19,환자수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,396,70,125,73,41287,34187,7100,2019,10_19,청구건수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,377,302,895,313,225353,174755,50598,2019,40_49,청구건수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,460,274,1514,311,323016,249509,73507,2019,50_59,청구건수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,414,61,157,62,51750,42988,8762,2020,10_19,청구건수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,389,66,123,73,43144,35794,7350,2021,10_19,청구건수
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,356,76,122,79,48968,40353,8615,2022,10_19,청구건수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,195,509,3861,682,720903,545467,175436,2021,20_29,환자수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,185,505,4062,715,779240,584780,194460,2022,20_29,환자수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,189,535,2394,648,626855,473700,153155,2023,20_29,환자수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,210,467,3122,694,615727,465936,149791,2020,20_29,청구건수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,195,509,3861,682,720903,545467,175436,2021,20_29,청구건수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,185,505,4062,715,779240,584780,194460,2022,20_29,청구건수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,189,535,2394,648,626855,473700,153155,2023,20_29,청구건수
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,195,509,3861,682,720903,545467,175436,2021,20_29,요양급여비용총액
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,185,505,4062,715,779240,584780,194460,2022,20_29,요양급여비용총액
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,189,535,2394,648,626855,473700,153155,2023,20_29,요양급여비용총액
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,195,509,3861,682,720903,545467,175436,2021,20_29,보험자부담금
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,185,505,4062,715,779240,584780,194460,2022,20_29,보험자부담금
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,189,535,2394,648,626855,473700,153155,2023,20_29,보험자부담금
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,195,509,3861,682,720903,545467,175436,2021,20_29,환자부담금
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,185,505,4062,715,779240,584780,194460,2022,20_29,환자부담금
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,환자수
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,환자수
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,환자수
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,환자수
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,내원일수
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,내원일수
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,내원일수
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,내원일수
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,청구건수
입원,F25,조현정동장애,255,520,37603,2584,3918568,3177628,740940,2019,30_39,청구건수
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,청구건수
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,청구건수
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,청구건수
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,요양급여비용총액
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,요양급여비용총액
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,요양급여비용총액
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,요양급여비용총액
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,보험자부담금
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,보험자부담금
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,보험자부담금
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,보험자부담금
입원,F25,조현정동장애,469,50,1938,132,328327,256215,72112,2019,10_19,환자부담금
입원,F25,조현정동장애,495,38,2036,95,317977,261013,56964,2021,10_19,환자부담금
입원,F25,조현정동장애,484,40,1799,128,290041,227888,62153,2022,10_19,환자부담금
입원,F25,조현정동장애,414,64,3235,231,481020,398040,82980,2023,10_19,환자부담금
입원,F29,상세불명의 비기질성 정신병,242,181,5842,335,857185,667797,189388,2019,10_19,내원일수
입원,F29,상세불명의 비기질성 정신병,260,150,4649,290,736118,581938,154180,2020,10_19,내원일수
입원,F29,상세불명의 비기질성 정신병,232,171,4573,299,836973,652148,184825,2021,10_19,내원일수
입원,F29,상세불명의 비기질성 정신병,246,155,6096,417,1106423,891183,215240,2022,10_19,내원일수
입원,F29,상세불명의 비기질성 정신병,229,216,6970,488,1339679,1092188,247491,2023,10_19,내원일수
입원,F31,양극성 정동장애,61,2631,92038,7460,15154224,11363419,3790805,2023,20_29,환자부담금
입원,F32,우울에피소드,54,2995,69613,6119,10817647,8152573,2665074,2023,20_29,환자수
입원,F33,재발성 우울장애,359,484,24838,1225,2758400,2054911,703489,2019,60_69,내원일수
입원,F39,상세불명의 기분[정동]장애,95,716,15361,1208,4584012,3654014,929998,2023,10_19,내원일수
입원,F39,상세불명의 기분[정동]장애,95,716,15361,1208,4584012,3654014,929998,2023,10_19,청구건수
입원,F39,상세불명의 기분[정동]장애,95,716,15361,1208,4584012,3654014,929998,2023,10_19,요양급여비용총액
입원,F39,상세불명의 기분[정동]장애,95,716,15361,1208,4584012,3654014,929998,2023,10_19,보험자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,131,868,21882,1592,3331882,2467134,864748,2022,20_29,환자수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,환자수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,107,507,12234,1161,2033047,1595538,437509,2022,10_19,내원일수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,131,868,21882,1592,3331882,2467134,864748,2022,20_29,내원일수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,106,629,12435,1107,2104094,1678277,425817,2023,10_19,내원일수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,내원일수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,청구건수
입원,F43,심한 스트레스에 대한 반응 및 적응장애,131,868,21882,1592,3331882,2467134,864748,2022,20_29,요양급여비용총액
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,요양급여비용총액
입원,F43,심한 스트레스에 대한 반응 및 적응장애,131,868,21882,1592,3331882,2467134,864748,2022,20_29,보험자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,보험자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,181,613,10602,944,1663950,1250773,413177,2019,20_29,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,165,679,9334,966,1680232,1258458,421774,2020,20_29,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,159,721,10980,1077,2003053,1491579,511474,2021,20_29,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,107,507,12234,1161,2033047,1595538,437509,2022,10_19,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,131,868,21882,1592,3331882,2467134,864748,2022,20_29,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,106,629,12435,1107,2104094,1678277,425817,2023,10_19,환자부담금
입원,F43,심한 스트레스에 대한 반응 및 적응장애,116,1141,26232,2035,3915328,2918598,996730,2023,20_29,환자부담금
입원,F45,신체형장애,464,269,3531,334,578491,437073,141418,2019,50_59,환자수
입원,F45,신체형장애,493,241,3673,483,672184,497305,174879,2019,60_69,환자수
입원,F45,신체형장애,493,241,3673,483,672184,497305,174879,2019,60_69,청구건수
입원,F50,식사장애,224,223,5867,351,1747764,1498675,249089,2023,10_19,내원일수
입원,F51,비기질성 수면장애,488,109,3135,229,281545,207148,74397,2022,80_,연도
입원,F84,전반발달장애,253,175,11979,8303,1095120,1008815,86305,2019,0_9,청구건수
입원,F84,전반발달장애,257,150,9750,7265,943698,861957,81741,2020,0_9,청구건수
입원,F91,행동장애,179,318,11285,722,1509952,1268869,241083,2023,10_19,환자수
입원,F91,행동장애,213,234,12447,657,1293057,1060877,232180,2019,10_19,내원일수
입원,F91,행동장애,214,203,6582,455,864051,716181,147870,2022,10_19,내원일수
입원,F91,행동장애,214,203,6582,455,864051,716181,147870,2022,10_19,요양급여비용총액
입원,F91,행동장애,179,318,11285,722,1509952,1268869,241083,2023,10_19,요양급여비용총액
입원,F91,행동장애,214,203,6582,455,864051,716181,147870,2022,10_19,보험자부담금
입원,F91,행동장애,179,318,11285,722,1509952,1268869,241083,2023,10_19,보험자부담금
입원,F91,행동장애,214,203,6582,455,864051,716181,147870,2022,10_19,환자부담금
입원,F92,행동 및 정서의 혼합 장애,315,112,4768,1517,521054,435723,85331,2023,10_19,환자수
